val_loss,auc,val_Accuracy,val_CohenKappa,val_Recall,val_Precision,epoch,step
0.7394015789031982,0.5,0.1111111119389534,0.0,0.5,0.0555555559694767,0,18
0.7239708304405212,0.375,0.2222222238779068,0.0307692289352417,0.5625,0.5625,1,37
0.6512796878814697,0.375,0.7777777910232544,-0.125,0.4375,0.4375,2,56
0.7855916619300842,0.375,0.2222222238779068,0.0307692289352417,0.5625,0.5625,3,75
0.7276120185852051,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,4,94
0.7162091732025146,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,5,113
0.732788622379303,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,6,132
0.6299233436584473,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,7,151
0.7260851263999939,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,8,170
0.8736603260040283,0.375,0.3333333432674408,0.06896555423736572,0.625,0.5714285969734192,9,189
0.865830659866333,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,10,208
0.7352039217948914,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,11,227
0.6635586023330688,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,12,246
0.8109349608421326,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,13,265
1.0385998487472534,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,14,284
1.0072996616363525,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,15,303
0.7788040637969971,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,16,322
0.6427842974662781,0.375,0.7777777910232544,-0.125,0.4375,0.4375,17,341
1.0664814710617065,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,18,360
0.9561592936515808,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,19,379
0.7976384162902832,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,20,398
0.712765097618103,0.25,0.7777777910232544,-0.125,0.4375,0.4375,21,417
0.8441643714904785,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,22,436
0.9539908170700073,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,23,455
0.8115019798278809,0.25,0.6666666865348816,-0.17391300201416016,0.375,0.4285714328289032,24,474
0.5931603908538818,0.375,0.7777777910232544,-0.125,0.4375,0.4375,25,493
1.0100361108779907,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,26,512
0.7991150617599487,0.25,0.6666666865348816,-0.17391300201416016,0.375,0.4285714328289032,27,531
0.7921339869499207,0.375,0.6666666865348816,-0.17391300201416016,0.375,0.4285714328289032,28,550
1.0656198263168335,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,29,569
1.3037595748901367,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,30,588
1.5471752882003784,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,31,607
1.3177142143249512,0.25,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,32,626
1.1237624883651733,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,33,645
2.091747522354126,0.375,0.3333333432674408,0.06896555423736572,0.625,0.5714285969734192,34,664
1.370410442352295,0.25,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,35,683
1.055431604385376,0.5,0.6666666865348816,-0.17391300201416016,0.375,0.4285714328289032,36,702
1.2235368490219116,0.625,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,37,721
1.2430446147918701,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,38,740
1.0939608812332153,0.25,0.6666666865348816,-0.17391300201416016,0.375,0.4285714328289032,39,759
1.0123271942138672,0.375,0.7777777910232544,-0.125,0.4375,0.4375,40,778
1.4314935207366943,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,41,797
0.8897776007652283,0.25,0.7777777910232544,-0.125,0.4375,0.4375,42,816
2.1753101348876953,0.375,0.3333333432674408,0.06896555423736572,0.625,0.5714285969734192,43,835
1.4194214344024658,0.5,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,44,854
1.613469123840332,0.5,0.5555555820465088,0.18181824684143066,0.75,0.6000000238418579,45,873
