val_loss,auc,val_Accuracy,val_CohenKappa,val_Recall,val_Precision,epoch,step
0.8659571409225464,0.5,0.1111111119389534,0.0,0.5,0.0555555559694767,0,18
0.719305157661438,0.375,0.2222222238779068,0.0307692289352417,0.5625,0.5625,1,37
0.6481801271438599,0.375,0.7777777910232544,-0.125,0.4375,0.4375,2,56
0.907678484916687,0.375,0.2222222238779068,0.0307692289352417,0.5625,0.5625,3,75
0.7248244881629944,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,4,94
0.7582933306694031,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,5,113
0.9637685418128967,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,6,132
0.6378214359283447,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,7,151
0.641689658164978,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,8,170
0.950825572013855,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,9,189
1.7656364440917969,0.375,0.3333333432674408,0.06896555423736572,0.625,0.5714285969734192,10,208
0.7742022275924683,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,11,227
0.7411056160926819,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,12,246
1.1183148622512817,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,13,265
1.0772297382354736,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,14,284
1.1475087404251099,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,15,303
0.7489789724349976,0.375,0.6666666865348816,-0.17391300201416016,0.375,0.4285714328289032,16,322
0.6345417499542236,0.375,0.7777777910232544,-0.125,0.4375,0.4375,17,341
1.509554147720337,0.375,0.4444444477558136,0.11764711141586304,0.6875,0.5833333134651184,18,360
0.7955000400543213,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,19,379
0.8728069067001343,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,20,398
0.5817832946777344,0.25,0.7777777910232544,-0.125,0.4375,0.4375,21,417
0.7279701828956604,0.375,0.7777777910232544,-0.125,0.4375,0.4375,22,436
0.8590354323387146,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,23,455
0.9343506693840027,0.375,0.6666666865348816,-0.17391300201416016,0.375,0.4285714328289032,24,474
0.5789122581481934,0.25,0.7777777910232544,-0.125,0.4375,0.4375,25,493
1.0102500915527344,0.25,0.7777777910232544,-0.125,0.4375,0.4375,26,512
0.815441370010376,0.125,0.7777777910232544,-0.125,0.4375,0.4375,27,531
0.878821611404419,0.375,0.7777777910232544,-0.125,0.4375,0.4375,28,550
1.2147568464279175,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,29,569
2.7826342582702637,0.625,0.3333333432674408,0.06896555423736572,0.625,0.5714285969734192,30,588
0.7122534513473511,0.125,0.7777777910232544,-0.125,0.4375,0.4375,31,607
1.4276013374328613,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,32,626
1.2759461402893066,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,33,645
1.65204918384552,0.375,0.3333333432674408,-0.227272629737854,0.1875,0.375,34,664
1.4218155145645142,0.25,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,35,683
1.0123448371887207,0.375,0.7777777910232544,-0.125,0.4375,0.4375,36,702
0.9941502809524536,0.625,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,37,721
1.6381926536560059,0.375,0.4444444477558136,-0.21621620655059814,0.25,0.4000000059604645,38,740
1.187449336051941,0.25,0.7777777910232544,-0.125,0.4375,0.4375,39,759
1.5851798057556152,0.375,0.5555555820465088,-0.19999992847442627,0.3125,0.4166666567325592,40,778
1.0405665636062622,0.375,0.7777777910232544,-0.125,0.4375,0.4375,41,797
1.0208415985107422,0.25,0.7777777910232544,-0.125,0.4375,0.4375,42,816
2.789381265640259,0.25,0.3333333432674408,0.06896555423736572,0.625,0.5714285969734192,43,835
1.5768316984176636,0.375,0.6666666865348816,-0.17391300201416016,0.375,0.4285714328289032,44,854
1.7673169374465942,0.5,0.5555555820465088,0.18181824684143066,0.75,0.6000000238418579,45,873
