val_loss,auc,val_Accuracy,val_CohenKappa,val_Recall,val_Precision,epoch,step
0.9345648288726807,0.3999999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,0,19
0.7599343061447144,0.44999998807907104,0.4444444477558136,0.0,0.5,0.2222222238779068,1,39
0.7921419739723206,0.3999999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,2,59
0.7535328269004822,0.6000000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,3,79
0.7926331758499146,0.5,0.4444444477558136,0.0,0.5,0.2222222238779068,4,99
0.9245582222938538,0.6000000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,5,119
0.7069131135940552,0.6000000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,6,139
0.6908996105194092,0.6499999761581421,0.5555555820465088,0.0,0.5,0.2777777910232544,7,159
0.9151528477668762,0.6000000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,8,179
0.6931009292602539,0.6499999761581421,0.5555555820465088,0.0,0.5,0.2777777910232544,9,199
0.6968704462051392,0.6499999761581421,0.5555555820465088,0.0,0.5,0.2777777910232544,10,219
0.7794318199157715,0.5499999523162842,0.4444444477558136,0.0,0.5,0.2222222238779068,11,239
0.6906970739364624,0.44999998807907104,0.5555555820465088,0.0,0.5,0.2777777910232544,12,259
0.6875924468040466,0.6499999761581421,0.5555555820465088,0.0,0.5,0.2777777910232544,13,279
0.826401948928833,0.5499999523162842,0.4444444477558136,0.0,0.5,0.2222222238779068,14,299
0.8847602009773254,0.5499999523162842,0.4444444477558136,0.0,0.5,0.2222222238779068,15,319
0.8931919932365417,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,16,339
0.840920090675354,0.6000000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,17,359
0.7925928235054016,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,18,379
0.6884355545043945,0.5,0.5555555820465088,0.0,0.5,0.2777777910232544,19,399
0.7825559377670288,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,20,419
0.8281826376914978,0.5499999523162842,0.4444444477558136,0.0,0.5,0.2222222238779068,21,439
1.2100205421447754,0.5,0.4444444477558136,0.0,0.5,0.2222222238779068,22,459
0.8352609276771545,0.6000000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,23,479
0.8899464011192322,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,24,499
0.8802282214164734,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,25,519
0.7805556654930115,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,26,539
0.9261890053749084,0.699999988079071,0.4444444477558136,0.0,0.5,0.2222222238779068,27,559
1.073818564414978,0.699999988079071,0.4444444477558136,0.0,0.5,0.2222222238779068,28,579
0.902911901473999,0.75,0.4444444477558136,0.0,0.5,0.2222222238779068,29,599
0.8792855739593506,0.6000000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,30,619
0.6918461322784424,0.6000000238418579,0.5555555820465088,0.0,0.5,0.2777777910232544,31,639
0.9487690329551697,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,32,659
1.310370683670044,0.5499999523162842,0.4444444477558136,0.0,0.5,0.2222222238779068,33,679
