val_loss,auc,val_Accuracy,val_CohenKappa,val_Recall,val_Precision,epoch,step
0.9279356002807617,0.75,0.4444444477558136,0.0,0.5,0.2222222238779068,0,19
0.966088593006134,0.3500000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,1,39
0.7749807834625244,0.9500000476837158,0.4444444477558136,0.0,0.5,0.2222222238779068,2,59
0.7581888437271118,0.8999999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,3,79
1.1266676187515259,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,4,99
0.8317026495933533,0.75,0.4444444477558136,0.0,0.5,0.2222222238779068,5,119
0.8770614266395569,0.3500000238418579,0.4444444477558136,0.0,0.5,0.2222222238779068,6,139
0.9980076551437378,0.5499999523162842,0.4444444477558136,0.0,0.5,0.2222222238779068,7,159
0.7556735873222351,0.9500000476837158,0.4444444477558136,0.0,0.5,0.2222222238779068,8,179
0.7492015361785889,0.9500000476837158,0.4444444477558136,0.0,0.5,0.2222222238779068,9,199
0.8466681838035583,0.7000000476837158,0.4444444477558136,0.0,0.5,0.2222222238779068,10,219
1.0324063301086426,0.30000001192092896,0.4444444477558136,0.0,0.5,0.2222222238779068,11,239
0.6916645169258118,0.8999999761581421,0.5555555820465088,0.0,0.5,0.2777777910232544,12,259
0.9280421137809753,0.5499999523162842,0.5555555820465088,0.0,0.5,0.2777777910232544,13,279
0.6814303994178772,0.7999999523162842,0.5555555820465088,0.0,0.5,0.2777777910232544,14,299
0.7768175005912781,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,15,319
0.7450803518295288,0.8999999761581421,0.5555555820465088,0.0,0.5,0.2777777910232544,16,339
1.077465534210205,0.8999999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,17,359
0.6917597055435181,0.9500000476837158,0.5555555820465088,0.0,0.5,0.2777777910232544,18,379
1.0415576696395874,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,19,399
0.7811094522476196,0.8999999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,20,419
0.6862614750862122,1.0,0.5555555820465088,0.0,0.5,0.2777777910232544,21,439
0.7073566913604736,0.9500000476837158,0.5555555820465088,0.0,0.5,0.2777777910232544,22,459
0.7819834351539612,0.6499999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,23,479
0.7425439953804016,0.8999999761581421,0.4444444477558136,0.0,0.5,0.2222222238779068,24,499
